graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
squeeze,BGBLGGLGGB,"((5,), (1, 4), (3,), (4,), (2, 7), (1, 0), (2,), (0, 6), (0, 1), (2,))",116.692,201.97649,318.66849,4108.961105824001,4286.078301261134,479.4828893608142,865.6870511538862,1345.1699405147003
squeeze,BGBLGGLGGB,"((7,), (2, 4), (0,), (3,), (2, 7), (0, 1), (1,), (1, 3), (2, 5), (2,))",114.282,198.32550000000003,312.6075,4676.653838481781,4470.295068582822,534.4573539693749,886.5735046242227,1421.0308585935977
squeeze,BGBLGGLGGB,"((5,), (2, 2), (1,), (5,), (0, 2), (0, 6), (1,), (2, 3), (0, 1), (7,))",115.664,188.4947,304.1587,4597.145916305916,4480.865564106102,531.7242852636075,844.6194102465106,1376.343695510118
squeeze,LBLGLLGBGB,"((0,), (6,), (4,), (4, 2), (3,), (4,), (0, 3), (6,), (0, 1), (1,))",216.929,224.20872,441.13772,3172.4930087296275,4081.268008288799,688.2057358907093,915.0558761153808,1603.2616120060902
squeeze,LBLGLLGBGB,"((1,), (6,), (3,), (1, 3), (5,), (3,), (1, 6), (6,), (2, 1), (2,))",178.387,195.88686,374.27386,3222.225175968693,4186.662113047359,574.8030824655273,820.1120952058119,1394.9151776713393
squeeze,LBLGLLGBGB,"((3,), (3,), (1,), (1, 2), (3,), (4,), (4, 7), (6,), (4, 6), (2,))",147.209,175.15390000000008,322.3629000000001,3348.330429475867,4409.355491434164,492.9043741927129,772.3158108111107,1265.2201850038236
squeeze,LBLGLLGBGB,"((5,), (3,), (2,), (2, 7), (0,), (3,), (0, 0), (4,), (2, 6), (6,))",134.287,181.56471,315.85171,3623.9653160173166,4407.222189414667,486.6514303920174,800.1960187266391,1286.8474491186564
squeeze,LBLGLLGBGB,"((3,), (3,), (4,), (0, 5), (2,), (2,), (1, 3), (5,), (2, 0), (7,))",147.867,191.84346,339.71046,3408.051280875987,4268.520373518498,503.9383187492895,818.8877175362809,1322.8260362855704
squeeze,LBLGLLGBGB,"((4,), (6,), (2,), (2, 0), (3,), (5,), (4, 0), (5,), (1, 5), (2,))",140.436,172.62029999999996,313.0563,3419.3609811165848,4399.374254776127,480.2013787440887,759.4213036717313,1239.62268241582
squeeze,LBLGLLGBGB,"((2,), (2,), (5,), (0, 2), (5,), (4,), (0, 4), (4,), (3, 2), (2,))",159.192,209.11484,368.30684,3284.728014677416,4079.11077001145,522.9024221125272,853.0025960132209,1375.905018125748
squeeze,LBLGLLGBGB,"((1,), (4,), (2,), (1, 0), (4,), (0,), (2, 3), (6,), (3, 6), (5,))",179.288,190.03607000000005,369.32407000000006,3235.0693913808814,4200.590803329455,580.0091210418955,798.2637679428728,1378.2728889847683
squeeze,LBLGLLGBGB,"((0,), (6,), (0,), (3, 2), (4,), (2,), (4, 0), (0,), (0, 4), (3,))",216.873,233.4209699999999,450.2939699999999,3184.0393758147384,3981.384632088425,690.5321715510697,929.3386627651728,1619.8708343162425
squeeze,LBLGLLGBGB,"((4,), (5,), (1,), (4, 6), (1,), (0,), (4, 6), (2,), (3, 6), (4,))",138.988,173.09077999999994,312.07877999999994,3434.2152718201337,4464.107219317854,477.31471219973673,772.6958005953583,1250.010512795095
squeeze,LBGLBLBLGB,"((3,), (1,), (4, 5), (0,), (2,), (3,), (3,), (5,), (4, 3), (3,))",147.306,190.32891999999995,337.63492,3367.729479282238,4227.659297697228,496.0867586751494,804.6458282586717,1300.732586933821
squeeze,LBGLBLBLGB,"((5,), (0,), (4, 0), (5,), (1,), (2,), (2,), (1,), (2, 7), (7,))",134.509,170.05100000000002,304.56,3667.8487721843385,4516.816971241596,493.3586704977431,768.0892427766046,1261.4479132743477
squeeze,LBGLBLBLGB,"((1,), (4,), (2, 0), (1,), (5,), (3,), (2,), (4,), (3, 6), (6,))",180.129,186.54076999999987,366.6697699999999,3249.573659050724,4195.4218881151055,585.3424536311478,782.6172294838451,1367.959683114993
