graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
google,LLGGBLLBLGB,"((3,), (1,), (0, 6), (3, 6), (3,), (2,), (5,), (2,), (4,), (2, 3), (7,))",48.6542,272.8664,321.5206,3442.79114125122,4300.26170954661,167.50624874466513,1173.3969317418293,1340.9031804864944
google,LLGGBLLBLGB,"((2,), (3,), (3, 0), (2, 0), (1,), (0,), (1,), (0,), (3,), (2, 2), (3,))",59.4541,314.8729,374.327,3292.25298245614,3999.72246775158,195.7379380442456,1259.4042126160964,1455.142150660342
google,LLGGBLLBLGB,"((0,), (2,), (1, 4), (3, 2), (0,), (1,), (0,), (4,), (3,), (3, 7), (4,))",116.475,325.0442,441.5192,3192.2175513208,4022.52615175337,371.81353929009015,1307.4987949757526,1679.3123342658428
google,GBBGGGGBLLG,"((3, 6), (5,), (4,), (4, 6), (4, 4), (0, 5), (3, 5), (5,), (0,), (5,), (1, 3))",15.1253,272.61550000000005,287.74080000000004,4359.729435009436,4440.836490652021,65.94221562334822,1210.640860317346,1276.5830759406942
google,GBBGGGGBLLG,"((0, 0), (2,), (0,), (3, 2), (4, 5), (3, 2), (2, 7), (3,), (2,), (4,), (3, 4))",47.1939,316.20410000000004,363.398,3328.308380425582,4062.936491058486,157.07585287496687,1284.7171765123069,1441.7930293872737
google,GBBGGGGBLLG,"((0, 3), (3,), (4,), (1, 5), (4, 4), (2, 1), (0, 6), (3,), (2,), (5,), (4, 3))",21.9466,334.2497,356.1963,3721.605487453724,4013.1754988146495,81.67658699095189,1341.4027065261469,1423.0792935170987
google,GBBGGGGBLLG,"((3, 1), (3,), (3,), (4, 3), (4, 0), (0, 1), (0, 3), (3,), (2,), (5,), (3, 5))",35.1625,280.3824,315.54490000000004,3535.0985692832355,4252.477097337398,124.30290344242177,1192.3197344964933,1316.622637938915
google,GBBGGGGBLLG,"((1, 7), (1,), (1,), (2, 3), (3, 5), (1, 2), (4, 6), (7,), (0,), (2,), (2, 6))",12.5678,343.4201,355.9879,4861.544365079366,4029.532316182544,61.098917271444456,1383.822390976641,1444.9213082480853
google,GBBGGGGBLLG,"((2, 5), (7,), (3,), (4, 1), (3, 7), (4, 1), (2, 4), (1,), (0,), (2,), (2, 6))",15.5264,278.8147,294.3411,4283.408968253967,4379.9537141921855,66.5059210046984,1221.19548083638,1287.7014018410785
google,GBBGGGGBLLG,"((2, 3), (6,), (7,), (0, 5), (4, 3), (0, 7), (2, 2), (7,), (5,), (3,), (1, 6))",20.9494,316.5763,337.52570000000003,3850.004986402487,4268.659070954263,80.65529446214026,1351.3562946441382,1432.0115891062785
google,GBBGGGGBLLG,"((0, 7), (5,), (3,), (2, 5), (2, 6), (1, 7), (1, 3), (0,), (0,), (4,), (2, 4))",12.9946,378.8973,391.8919,4697.655476190477,3943.8351202484014,61.04415385090478,1494.3084787072944,1555.3526325581993
google,GBBGGGGBLLG,"((1, 1), (1,), (2,), (1, 6), (2, 3), (0, 5), (4, 1), (2,), (2,), (2,), (1, 4))",36.1916,356.4836,392.6752,3397.326568946752,3901.957116908274,122.95468425269327,1390.9837200810825,1513.938404333776
google,GBBGGGGBLLG,"((2, 0), (2,), (2,), (3, 2), (0, 4), (4, 1), (3, 6), (3,), (5,), (2,), (3, 1))",52.8516,270.637,323.4886,3297.4602036599326,4275.360750830324,174.2760476997533,1157.0708075224663,1331.3468552222196
google,BGGBGBLBLGL,"((0,), (0, 3), (2, 7), (5,), (4, 5), (3,), (0,), (0,), (2,), (3, 3), (5,))",62.9218,397.55709999999993,460.4789,3273.497091469367,3855.828709797951,205.97432929001724,1532.9120799640148,1738.886409254032
